X,Y,OGF_ID,MOH_SERVICE_PROVIDER_IDENT,SERVICE_TYPE,SERVICE_TYPE_DETAIL,ENGLISH_NAME,FRENCH_NAME,ENGLISH_NAME_ALT,FRENCH_NAME_ALT,ADDRESS_LINE_1,ADDRESS_LINE_2,ADDRESS_DESCRIPTOR,COMMUNITY,POSTAL_CODE,GEOMETRY_UPDATE_DATETIME,EFFECTIVE_DATETIME,SYSTEM_DATETIME,OBJECTID
-76.4859025,44.2310902,319878553,4151,Licensed Lab and Specimen Collection Centre Locations,Licensed  Hospital Lab Location,The Religious Hospitallers of St. Joseph of the Hotel Dieu of Kingston,,,,166 Brock Street,,"Billing, Administration, & Practice Address",Kingston,K7L5G2,2024/06/25 13:34:36+00,2024/06/25 11:41:02+00,2024/06/25 21:54:59+00,2068801
-79.2318507,43.7764994,319877946,3606,Licensed Lab and Specimen Collection Centre Locations,Licensed Specimen Collection Centre Location,LifeLabs,,,,1200 Markham Road,,Practice Address,Scarborough,M1H3C3,2024/06/25 13:37:52+00,2024/06/25 11:39:38+00,2024/06/25 21:54:59+00,2068817
-82.3656527,42.9895057,319882923,4972113,Pharmacy,Retail Pharmacy,Wiltshire Remedy'S Rx,,,,940 Murphy Road,5,,Sarnia,N7S5C4,2024/06/25 13:35:48+00,2024/06/25 11:50:42+00,2024/06/25 21:54:59+00,2068833
-80.1164979,43.9169823,319877757,3292,Long-Term Care Home,For-Profit,Avalon Retirement Centre,,,,355 Broadway Avenue,,,Orangeville,L9W3Y3,2024/06/25 13:37:57+00,2024/06/25 11:39:11+00,2024/06/25 21:54:59+00,2068849
-78.2781769,43.9521513,319888253,T0515,Licenced Retirement Home,,The Dynasty of Port Hope Retirement Residence,,,,164 Peter Street,,,Port Hope,L1A1C6,2024/06/25 13:34:59+00,2024/06/25 12:04:20+00,2024/06/25 21:54:59+00,2068865
-79.2800546,43.8304794,319881246,1739177,Pharmacy,Retail Pharmacy,Hillcroft Pharmacy,,,,5 Hillcroft Dr,7,,Markham,L3S1R7,2024/06/25 13:34:06+00,2024/06/25 11:47:07+00,2024/06/25 21:54:59+00,2068881
-94.5279031,49.7630265,319879808,14015,Mental Health and Addiction Organization,Mental Health Services,FIREFLY,,,,820 Lakeview Drive,,Administration and Practice Location,Kenora,P9N3P7,2024/06/25 13:36:20+00,2024/06/25 11:43:55+00,2024/06/25 21:54:59+00,2068897
-79.2684216,43.7889504,319885249,7935791,Pharmacy,Retail Pharmacy,Pharmalinx Guardian Pharmacy,,,,2101 Brimley Road,103,,Scarborough,M1S2B4,2024/06/25 13:33:34+00,2024/06/25 11:55:38+00,2024/06/25 21:54:59+00,2068913
-79.7248105,43.7612134,319884512,7014474,Pharmacy,Retail Pharmacy,Lmc Pharmacy Brampton,,,,2979 Bovaird Drive East,,,Brampton,L6S0C6,2024/06/25 13:35:31+00,2024/06/25 11:53:54+00,2024/06/25 21:54:59+00,2068929
-80.2762224,43.1295935,319876777,192,Children's Treatment Centre,Site,Lansdowne Children'S Centre,,BRANTFORD Lansdowne CC,,39 Mount Pleasant Street,,,BRANTFORD,N3T1S7,2024/06/25 13:38:04+00,2024/06/25 11:36:55+00,2024/06/25 21:54:59+00,2068945
-79.5958716,43.5661034,319885668,8405193,Pharmacy,Retail Pharmacy,Medione Specialty Pharmacy,,,,1541 Hurontario Street,,,Mississauga,L5G3H7,2024/06/25 13:35:23+00,2024/06/25 11:56:31+00,2024/06/25 21:54:59+00,2068961
-81.2042521,42.9336846,319886293,9078035,Pharmacy,Retail Pharmacy,The Health Depot,,,,629 Consortium Crt,,,London,N6E2S8,2024/06/25 13:36:55+00,2024/06/25 11:58:03+00,2024/06/25 21:54:59+00,2068977
-79.7293565,43.5829214,319884585,7101833,Pharmacy,Retail Pharmacy,Britannia Health Pharmacy,,,,2275 Britannia Road West,9,,Mississauga,L5M2G6,2024/06/25 13:37:14+00,2024/06/25 11:54:04+00,2024/06/25 21:54:59+00,2068993
-79.4430486,43.6776534,319881689,2749075,Pharmacy,Retail Pharmacy,Downtown Dispensary Ii,,,,1678 Dufferin Street,B,,Toronto,M6H3M1,2024/06/25 13:36:00+00,2024/06/25 11:48:07+00,2024/06/25 21:54:59+00,2069009
-79.9574875,43.2651505,319883680,5964593,Pharmacy,Retail Pharmacy,Rexall #201,,,,60 Hatt Street,,,Dundas,L9H7T6,2024/06/25 13:33:49+00,2024/06/25 11:52:13+00,2024/06/25 21:54:59+00,2069025
-80.9927508,46.494034,319879501,7602,HIV/AIDS and Hep C Programs,"AT site, HIV POC Testing",Public Health Sudbury & Districts,santé publique Sudbury & Districs,Sudbury and District Health Unit,,10 Elm Street,Unit 130,Practice Location,Sudbury,P3C5N3,2024/06/25 13:34:22+00,2024/06/25 11:43:15+00,2024/06/25 21:54:59+00,2069041
-79.4047514,43.7897344,319879648,9532,Hospital,Site,Sunnybrook Health Sciences Centre - St. John's Rehab,,Sunnybrook Health Sciences Centre,,285 Cummer Avenue,,,Toronto,M2M2G1,2024/06/25 13:36:22+00,2024/06/25 11:43:33+00,2024/06/25 21:54:59+00,2069057
-79.4635813,46.312325,319879154,4600,Community Support Services,,Victorian Order Of Nurses - North Bay Branch,,North Bay Victorian Order Of Nurses,,425 Fraser Street,,,North Bay,P1B3X1,2024/06/25 13:36:27+00,2024/06/25 11:42:31+00,2024/06/25 21:54:59+00,2069073
-79.4627266,43.6656154,319884283,6717396,Pharmacy,Retail Pharmacy,Duke Pharmacy,,,,2798 Dundas Street  West,,,Toronto,M6P1Y5,2024/06/25 13:35:38+00,2024/06/25 11:53:26+00,2024/06/25 21:54:59+00,2069089
-79.4381006,43.8781484,319877125,1947,Mental Health and Addiction Organization,Addiction Services,Addiction Services Central Ontario,,,,21 Dunlop Street,Catholic Community Services York Region,Practice Location,Richmond Hill,L4C2M6,2024/06/25 13:34:53+00,2024/06/25 11:37:40+00,2024/06/25 21:54:59+00,2069105
-78.8791958,43.8901314,319880155,30883,Mental Health and Addiction Organization,Mental Health Services,Children's Mental Health Ontario,,,,419 King Street West,Oshawa Centre,Practice Location,Oshawa,L1J2K5,2024/06/25 13:34:16+00,2024/06/25 11:44:44+00,2024/06/25 21:54:59+00,2069121
-79.7758225,43.4351805,319885432,8130576,Integrated Community Health Services Centre,"Bone Mineral DXA, Radiography, General Ultrasound",Wentworth-Halton X-Ray and Ultrasound Inc.,,,,2525 Old Bronte Road,,,Oakville,L6M4J2,2024/06/25 13:35:29+00,2024/06/25 11:56:00+00,2024/06/25 21:54:59+00,2069137
-80.1979733,44.4995543,319887595,N0103,Licenced Retirement Home,,Bay Haven Senior Care Community,,,,499 Hume Street,,,Collingwood,L9Y4H8,2024/06/25 13:36:45+00,2024/06/25 12:02:03+00,2024/06/25 21:54:59+00,2069153
-75.2160605,45.510531,319877498,2796,Long-Term Care Home,Non-Profit,Centre d'Accueil Roger Seguin,,,,435 Lemay Street,,,Clarence Creek,K0A1N0,2024/06/25 13:36:41+00,2024/06/25 11:38:36+00,2024/06/25 21:54:59+00,2069169
-80.924308,44.5750423,319881352,2006117,Pharmacy,Retail Pharmacy,Loblaw Pharmacy #563,,,,1150 16Th Street  E,,,Owen Sound,N4K1Z3,2024/06/25 13:34:04+00,2024/06/25 11:47:22+00,2024/06/25 21:54:59+00,2069185
-79.4081436,43.6584494,319882239,3800033,Pharmacy,Retail Pharmacy,St George Drug Mart,,,,567 Bathurst Street,,,Toronto,M5S2P8,2024/06/25 13:37:30+00,2024/06/25 11:49:20+00,2024/06/25 21:54:59+00,2069201
-79.9296553,44.7738042,319880947,1224918,Pharmacy,Home for Special Care,Jennings Lodge,,,,38 Church Street,,,Penetanguishene,L9M1B3,2024/06/25 13:37:39+00,2024/06/25 11:46:29+00,2024/06/25 21:54:59+00,2069217
-83.0385986,42.3146368,319880369,101371,HIV/AIDS and Hep C Programs,"CBAESP, HR Program",Pozitive Pathways Community Services,,,,511 Pelissier Street,,Practice Location,Windsor,N9A4L2,2024/06/25 13:36:13+00,2024/06/25 11:45:13+00,2024/06/25 21:54:59+00,2069233
-79.6609645,43.7650344,319885965,8728914,Pharmacy,Retail Pharmacy,St Joseph Wellcare Pharmacy,,,,15 Beaumaris Dr,3,,Brampton,L6T0J3,2024/06/25 13:37:04+00,2024/06/25 11:57:05+00,2024/06/25 21:54:59+00,2069249
-79.3262876,43.7246514,319888067,T0049,Licenced Retirement Home,,Delmanor Wynford,,,,187 Wynford Drive,,,Toronto,M3C0C7,2024/06/25 13:33:07+00,2024/06/25 12:03:37+00,2024/06/25 21:54:59+00,2069265
-76.0208076,44.887882,319884149,6551171,Pharmacy,Long Term Care Facility,Broadview Nursing Centre,,,,210 Brockville Street,,,Smiths Falls,K7A3Z4,2024/06/25 13:35:40+00,2024/06/25 11:53:11+00,2024/06/25 21:54:59+00,2069281
-79.3783886,43.6604654,319887404,9000000192,Seniors Active Living Centre,,Family Service Toronto - Seniors Community Connections,,,,355 Church Street,,,Toronto,M5B1Z8,2024/06/25 13:36:51+00,2024/06/25 12:01:28+00,2024/06/25 21:54:59+00,2069297
-76.5750395,44.2552002,319887723,N0458,Licenced Retirement Home,,Aspira Rosewood Retirement Living,,,,833 Sutton Mills Court,,,Kingston,K7P2N9,2024/06/25 13:33:15+00,2024/06/25 12:02:28+00,2024/06/25 21:54:59+00,2069313
-75.7884236,45.362537,319884987,7575117,Pharmacy,Retail Pharmacy,Nutrichem Pharmacy Ltd,,,,2599 Carling Ave,,,Ottawa,K2B7H7,2024/06/25 13:33:39+00,2024/06/25 11:54:58+00,2024/06/25 21:54:59+00,2069329
-81.308723,43.8852665,319878259,3923,Licensed Lab and Specimen Collection Centre Locations,Licensed Specimen Collection Centre Location,Wingham Specimen Collection Centre,,,,271 Frances Street,,Practice Address,Wingham,N0G2W0,2024/06/25 13:34:44+00,2024/06/25 11:40:20+00,2024/06/25 21:54:59+00,2069345
-79.2567717,42.9825235,319887872,S0129,Licenced Retirement Home,,St. Charles Village,,,,30 Nova Crescent,,,Welland,L3C6P8,2024/06/25 13:33:11+00,2024/06/25 12:02:58+00,2024/06/25 21:54:59+00,2069361
-79.6736365,43.4528005,319876872,950,Community Support Services,,Halton Healthcare Services Corp,,Oakville Halton Health Care Corp,,327 Reynolds Street,,,Oakville,L6J3L7,2024/06/25 13:38:01+00,2024/06/25 11:37:08+00,2024/06/25 21:54:59+00,2069377
-79.3937066,43.6865664,319885794,8541394,Pharmacy,Retail Pharmacy,Midtown Compounding Pharmacy,,,,1398 Yonge Street,,,Toronto,M4T1Y5,2024/06/25 13:35:20+00,2024/06/25 11:56:45+00,2024/06/25 21:54:59+00,2069393
-79.9082062,46.366825,319884662,7193798,Pharmacy,Retail Pharmacy,Loblaw Pharmacy #4230,,,,12035 Highway 17,,,Sturgeon Falls,P2B2S6,2024/06/25 13:37:13+00,2024/06/25 11:54:14+00,2024/06/25 21:54:59+00,2069409
-80.5216834,43.4392101,319881778,2946427,Integrated Community Health Services Centre,"Radiography, General Ultrasound, Vascular Ultrasound",True North Imaging,,,,751 Victoria Street South,,,Kitchener,N2M5N4,2024/06/25 13:35:56+00,2024/06/25 11:48:20+00,2024/06/25 21:54:59+00,2069425
-78.3501539,44.5527122,319883808,6105412,Pharmacy,Retail Pharmacy,Remedy'S Rx Buckhorn Phcy,,,,Main Street,,,Buckhorn,K0L1J0,2024/06/25 13:33:46+00,2024/06/25 11:52:30+00,2024/06/25 21:54:59+00,2069441
-83.0634146,42.2867108,319879954,18611,Mental Health and Addiction Organization,Addiction Services and Mental Health Services,Hotel Dieu Grace Healthcare,,,,1453 Prince Road,,Administration and Practice Location,Windsor,N9C3Z4,2024/06/25 13:34:20+00,2024/06/25 11:44:16+00,2024/06/25 21:54:59+00,2069457
-79.8105665,43.2489625,319878764,4296,Community Support Services,,Hamilton East Kiwanis Boys' And Girls' Club - Adult Day Program,,Hamilton East Kiwanis,,45 Ellis Avenue,,,Hamilton,L8H4L8,2024/06/25 13:36:35+00,2024/06/25 11:41:33+00,2024/06/25 21:54:59+00,2069473
-79.8610995,43.5323895,319878947,4430,Community Support Services,,Mcmaster University,,Hamilton Mcmaster University,,1200 Main Street West,"Room HSC-2V14, Faculty of Health Science",,Hamilton,L8N3Z5,2024/06/25 13:36:31+00,2024/06/25 11:42:02+00,2024/06/25 21:54:59+00,2069489
-76.4815735,44.2303522,319884373,6837836,Pharmacy,Retail Pharmacy,Graham'S Pharmacy,,,,328 King Street  E,,,Kingston,K7L1B1,2024/06/25 13:35:34+00,2024/06/25 11:53:37+00,2024/06/25 21:54:59+00,2069505
-79.7176425,43.4807775,319888092,T0083,Licenced Retirement Home,,Chartwell Oakville Retirement Residence,,,,180 Oak Park Boulevard,,,Oakville,L6H0A6,2024/06/25 13:35:04+00,2024/06/25 12:03:43+00,2024/06/25 21:54:59+00,2069521
-79.3421606,43.6790014,319885539,8253631,Pharmacy,Retail Pharmacy,Shoppers Drug Mart #994,,,,755 Danforth Ave,,,Toronto,M1K1L2,2024/06/25 13:35:26+00,2024/06/25 11:56:14+00,2024/06/25 21:54:59+00,2069537
-79.3053856,43.7144724,319886192,8986190,Pharmacy,Retail Pharmacy,O'Connor Medical Pharmasave,,,,1537 O'Connor Dr,,,East York,M4B2V7,2024/06/25 13:36:58+00,2024/06/25 11:57:39+00,2024/06/25 21:54:59+00,2069553
-79.4101426,43.7812724,319883547,5778517,Pharmacy,Retail Pharmacy,Finch Medical Pharmacy,,,,78 Finch Avenue East,,,North York,M2N4R3,2024/06/25 13:37:19+00,2024/06/25 11:51:57+00,2024/06/25 21:54:59+00,2069569
-79.2211777,43.7431284,319881551,2428876,Pharmacy,Retail Pharmacy,Best Care Village Pharmacy,,,,3170 Eglinton Av E,,,Scarborough,M1J2H3,2024/06/25 13:36:02+00,2024/06/25 11:47:49+00,2024/06/25 21:54:59+00,2069585
-76.0187986,44.4013821,319886399,9164110,Pharmacy,Retail Pharmacy,Lansdowne Pharmasave,,,,1012 Prince Street,,,Lansdowne,K0E1L0,2024/06/25 13:33:27+00,2024/06/25 11:58:25+00,2024/06/25 21:54:59+00,2069601
-79.6701425,44.3730933000001,319880058,30440,Mental Health and Addiction Organization,Mental Health Services,New Path Youth & Family Services,,,,299 Lakeshore Drive,Suite: 200 & 201,Practice Location,Barrie,L4N7Y9,2024/06/25 13:34:18+00,2024/06/25 11:44:31+00,2024/06/25 21:54:59+00,2069617
-92.1741689,53.8686928,319879031,4487,Community Support Services,,Sachigo Lake First Nation,,Sachigo Lake 1 Indian Band,,Postal Office Box 51,,,Sachigo Lake 1,P0V2P0,2024/06/25 13:36:29+00,2024/06/25 11:42:15+00,2024/06/25 21:54:59+00,2069633
-81.4377231,42.9585315,319876999,1476,Long-Term Care Home,For-Profit,Country Terrace,,,,10072 Oxbow Drive,,,Komoka,N0L1R0,2024/06/25 13:34:58+00,2024/06/25 11:37:25+00,2024/06/25 21:54:59+00,2069649
-79.8450655,43.2140525,319884826,7392350,Pharmacy,Retail Pharmacy,Mohawk Drug Mart,,,,1000 Upper Gage Ave,2,,Hamilton,L8V4R5,2024/06/25 13:37:08+00,2024/06/25 11:54:35+00,2024/06/25 21:54:59+00,2069665
-79.5060996,43.6776644,319882655,4496076,Pharmacy,Retail Pharmacy,Main Drug Mart,,,,265 Scarlett Road,,,Etobicoke,M6N4L1,2024/06/25 13:33:54+00,2024/06/25 11:50:12+00,2024/06/25 21:54:59+00,2069681
-79.8543915,42.9500036,319887473,9000000273,Seniors Active Living Centre,,Cayuga Senior Citizens Drop-In Centre,,,,14 McKay Street East,,,Cayuga,N0A1E0,2024/06/25 13:36:47+00,2024/06/25 12:01:39+00,2024/06/25 21:54:59+00,2069697
-78.2907569,43.9635118,319880781,911893,Integrated Community Health Services Centre,"Bone Mineral DXA, Fluoroscopy, Mammography, Radiography, General Ultrasound, Vascular Ultrasound",Port Hope X-Ray & Ultrasound,,,,249 Ontario Street,,,Port Hope,L1A3Y9,2024/06/25 13:37:45+00,2024/06/25 11:46:09+00,2024/06/25 21:54:59+00,2069713
-79.5655246,43.6291054,319888122,T0124,Licenced Retirement Home,,Dom Lipa,,,,52 Neilson Drive,,,Etobicoke,M9C1V7,2024/06/25 13:35:05+00,2024/06/25 12:03:50+00,2024/06/25 21:54:59+00,2069729
-79.4113456,43.6654764,319887002,9641007,Integrated Community Health Services Centre,"Bone Mineral DXA, Fluoroscopy, Mammography, Radiography",Annex Medical Imaging,,,,800 Bathurst Street,,,Toronto,M5R3M8,2024/06/25 13:35:12+00,2024/06/25 12:00:00+00,2024/06/25 21:54:59+00,2069745
-79.5114996,43.8544454,319887255,9000000087,Midwifery Clinic,Main,Family Care Midwives,,,,9983 Keele Street,Unit 102,Practice Location,Vaughan,L6A3Y5,2024/06/25 13:36:54+00,2024/06/25 12:00:58+00,2024/06/25 21:54:59+00,2069761
-80.3916103,43.4068605000001,319883324,5465793,Pharmacy,Retail Pharmacy,Costco Pharmacy #512,,,,4438 King Street  E,,,Kitchener,N2P2G4,2024/06/25 13:37:24+00,2024/06/25 11:51:30+00,2024/06/25 21:54:59+00,2069777
-79.741474,43.6549007,319877849,3424,Long-Term Care Home,Non-Profit,Faith Manor,,,,7934 Mclaughlin Road South,,,Brampton,L6Y5A7,2024/06/25 13:37:55+00,2024/06/25 11:39:24+00,2024/06/25 21:54:59+00,2069793
-79.7228515,43.2177395000001,319880621,566471,Pharmacy,Retail Pharmacy,Supercare Pharmacy,,,,410 Hwy 8,,,Stoney Creek,L8G1G2,2024/06/25 13:36:09+00,2024/06/25 11:45:46+00,2024/06/25 21:54:59+00,2069809
-79.9333505,43.2319745,319887819,S0032,Licenced Retirement Home,,Meadowlands Retirement Residence,,,,1248 Mohawk Road,,,Ancaster,L9K1P5,2024/06/25 13:33:12+00,2024/06/25 12:02:47+00,2024/06/25 21:54:59+00,2069825
-79.6262605,43.5921624,319883064,5129559,Pharmacy,Retail Pharmacy,Shoppers Drug Mart #905,,,,1585 Mississauga Valley Boulevard,,,Mississauga,L5A3W9,2024/06/25 13:35:47+00,2024/06/25 11:50:58+00,2024/06/25 21:54:59+00,2069841
-81.3130911,42.9908676,319887964,S0443,Licenced Retirement Home,,Oakcrossing Retirement Living,,,,1238 Oakcrossing Road,,,London,N6H0K2,2024/06/25 13:33:10+00,2024/06/25 12:03:16+00,2024/06/25 21:54:59+00,2069857
-79.6639855,44.3668113,319882585,4392598,Pharmacy,Retail Pharmacy,M. D. Care Pharmacy,,,,384 Yonge Street,5,,Barrie,L4N4C8,2024/06/25 13:33:55+00,2024/06/25 11:50:04+00,2024/06/25 21:54:59+00,2069873
-79.5970706,43.5973854,319886743,9453511,Pharmacy,Retail Pharmacy,A Plus Pharmacy,,,,801 Dundas Street  E,,,Mississauga,L4Y4G9,2024/06/25 13:33:18+00,2024/06/25 11:59:29+00,2024/06/25 21:54:59+00,2069889
-79.7137915,43.5820214,319880239,32459,Pharmacy,Retail Pharmacy,Robinson'S Ida Pharmacy,,,,181 Queen Street  S,,,Streetsville,L5M1L2,2024/06/25 13:34:14+00,2024/06/25 11:44:55+00,2024/06/25 21:54:59+00,2069905
-79.2494806,43.7547046,319883986,6328797,Integrated Community Health Services Centre,"Mammography, Radiography, General Ultrasound",Scarborough Radiologist,,,,3000 Lawrence Avenue East,,,Scarborough,M1P2V2,2024/06/25 13:33:42+00,2024/06/25 11:52:51+00,2024/06/25 21:54:59+00,2069921
-79.8728043999999,44.1534304,319878133,3787,Licensed Lab and Specimen Collection Centre Locations,Licensed Specimen Collection Centre Location,LifeLabs,,,,106 Victoria Street West,,Practice Address,Alliston,L9R1Y7,2024/06/25 13:34:48+00,2024/06/25 11:40:03+00,2024/06/25 21:54:59+00,2069937
-79.3829816,43.8511974,319886001,8777031,Pharmacy,Retail Pharmacy,Carerx Richmond Hill,,,,30 Fulton Way,,,Richmond Hill,L4B1E6,2024/06/25 13:37:02+00,2024/06/25 11:57:09+00,2024/06/25 21:54:59+00,2069953
-79.4908946,43.6878164,319886894,9566793,Pharmacy,Retail Pharmacy,Weston & Eglinton Pharmacy,,,,1183 Weston Road,,,Toronto,M6M4P6,2024/06/25 13:35:16+00,2024/06/25 11:59:48+00,2024/06/25 21:54:59+00,2069969
-81.2238291,42.9455396,319878651,4226,Community Support Services,,Corporation Of The City Of London (Dearness Home),,London Corp Of Dearness Homes,,710 Southdale Road East,,,London,N6E1R8,2024/06/25 13:34:34+00,2024/06/25 11:41:16+00,2024/06/25 21:54:59+00,2069985
-82.9238775,46.1874338,319878047,3695,Long-Term Care Home,Non-Profit,North Shore Health Network - Eldcap Unit,,,,525 Causley Street,,,Blind River,P0R1B0,2024/06/25 13:37:49+00,2024/06/25 11:39:50+00,2024/06/25 21:54:59+00,2070001
-81.3032561,43.0044946,319886515,9263717,Pharmacy,Retail Pharmacy,Shoppers Drug Mart #768,,,,1225 Wonderland Road  N,,,London,N6G2V9,2024/06/25 13:33:24+00,2024/06/25 11:58:47+00,2024/06/25 21:54:59+00,2070017
-81.2547569,44.9867703,319882970,5025475,Pharmacy,Retail Pharmacy,Peninsula Pharmacy,,,,76 Main Street,Po Box 10,,Lions Head,N0H1W0,2024/06/25 13:35:50+00,2024/06/25 11:50:47+00,2024/06/25 21:54:59+00,2070033
-79.4250456,43.6502804,319880135,30790,Mental Health and Addiction Organization,Mental Health Services,Cota Health,,,,150 Harrison Street,,Practice Location,Toronto,M6J2A4,2024/06/25 13:34:15+00,2024/06/25 11:44:42+00,2024/06/25 21:54:59+00,2070049
-80.8097015,44.1746013,319877823,3364,Long-Term Care Home,Municipal,Rockwood Terrace Home for the Aged,,,,575 Saddler Street East,,,Durham,N0G1R0,2024/06/25 13:37:57+00,2024/06/25 11:39:21+00,2024/06/25 21:54:59+00,2070065
-78.9623267,43.9108814000001,319888315,T0618,Licenced Retirement Home,,Aspira Lynde Creek Gardens Retirement Living,,,,50 Paul Burns Way,,,Whitby,L1R2Y9,2024/06/25 13:34:59+00,2024/06/25 12:04:32+00,2024/06/25 21:54:59+00,2070081
-79.3812546,43.7685474,319881186,1586313,Pharmacy,Retail Pharmacy,St Gabriel Medical Pharmacy,,,,650 Sheppard Ave. E.,,,Toronto,M2K3E4,2024/06/25 13:34:08+00,2024/06/25 11:46:59+00,2024/06/25 21:54:59+00,2070097
-78.9233788,42.9102825000001,319882083,3489415,Pharmacy,Long Term Care Facility,Crescent Park Lodge,,,,4 Hagey Ave,,,Fort Erie,L2A1S7,2024/06/25 13:37:35+00,2024/06/25 11:48:59+00,2024/06/25 21:54:59+00,2070113
-79.7227604,44.3911233,319885308,8008078,Pharmacy,Retail Pharmacy,Letitia Pharmacy,,,,420 Leacock Dr,L,,Barrie,L4N5G5,2024/06/25 13:33:33+00,2024/06/25 11:55:45+00,2024/06/25 21:54:59+00,2070129
-81.2547541,43.0009526,319882767,4689359,Pharmacy,Hospital Outpatient Dispensiary,Prescription Shop,,,,268 Grosvenor Street,,,London,N6A4V2,2024/06/25 13:35:53+00,2024/06/25 11:50:25+00,2024/06/25 21:54:59+00,2070145
-85.8390519,49.1219279,319876854,719,Community Support Services,,Sante Manitouwadge Health,,Manitouwadge Sante Manitouwadge,,Manitou Road,,,Manitouwadge,P0T2C0,2024/06/25 13:38:01+00,2024/06/25 11:37:06+00,2024/06/25 21:54:59+00,2070161
-79.6017131999999,43.623291,319887088,9997530,Integrated Community Health Services Centre,"Fluoroscopy, Radiography, General Ultrasound, Vascular Ultrasound",Dixie X-Ray Associates - Burnhamthorpe,,,,1420 Burnhamthorpe Road East,,,Mississauga,L4X2Z9,2024/06/25 13:35:08+00,2024/06/25 12:00:17+00,2024/06/25 21:54:59+00,2070177
-80.4410473,43.4608065,319877597,3034,Licensed Lab and Specimen Collection Centre Locations,Licensed Specimen Collection Centre Location,LifeLabs,,,,200 Lorraine Avenue,,Practice Address,Kitchener,N2B3R3,2024/06/25 13:36:39+00,2024/06/25 11:38:49+00,2024/06/25 21:54:59+00,2070193
-75.7998896,45.335745,319880679,710751,Pharmacy,Retail Pharmacy,Hma Pharmacy Ltd,,,,2948 Baseline Road,,,Ottawa,K2H8T5,2024/06/25 13:37:46+00,2024/06/25 11:45:54+00,2024/06/25 21:54:59+00,2070209
-79.6095907,43.7766161,319883095,5168762,Integrated Community Health Services Centre,"Radiography, General Ultrasound",Westmore Imaging & Cardiology Clinic,,,,7766 Martin Grove Road,,,Woodbridge,L4L2C7,2024/06/25 13:35:45+00,2024/06/25 11:51:01+00,2024/06/25 21:54:59+00,2070225
-79.5559735,43.7878364,319881268,1779392,Pharmacy,Retail Pharmacy,Drugstore Pharmacy #4069,,,,3940 Highway 7,Rr 2,,Vaughan,L4L1A6,2024/06/25 13:34:07+00,2024/06/25 11:47:10+00,2024/06/25 21:54:59+00,2070241
